source,dataset,origin_country,destination_country,year,period,reason,sub_reason,measure_type,value,analysis_question
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2020,covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2020,covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2021,covid,other,not_applicable,permit,231.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2021,covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2021,covid,other,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2021,covid,other,not_applicable,permit,9.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2021,covid,other,not_applicable,permit,459.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2021,covid,other,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2021,covid,other,not_applicable,permit,26.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2021,covid,other,not_applicable,permit,301.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2021,covid,other,not_applicable,permit,88.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2021,covid,other,not_applicable,permit,941.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2021,covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2021,covid,other,not_applicable,permit,604.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2021,covid,other,not_applicable,permit,27.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2021,covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2021,covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2021,covid,other,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2021,covid,other,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2021,covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2021,covid,other,not_applicable,permit,39.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2021,covid,other,not_applicable,permit,23.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2021,covid,other,not_applicable,permit,11.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2021,covid,other,not_applicable,permit,8.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2021,covid,other,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2021,covid,other,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2021,covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2021,covid,other,not_applicable,permit,17.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2021,covid,other,not_applicable,permit,42.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2021,covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2021,covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2021,covid,other,not_applicable,permit,2.0,Q2_entry_reasons
